,CODIGOCIE,ESCOLA,DIRETORIA,MUNICIPIO,SERIE,IDPort,IDMat,IndDesemp,IndFluxo,IDESP,META,ORDEM,_REGICAO_NOME,_ANO,_DIRETORIA_ID,_MUNICIPIO_ID
6987,907736,FABIO JUNQUEIRA FRANCO,BARRETOS,BARRETOS,3º ANO EM,"2,6017","1,0977","1,85","1,0000","1,85",,3,INTERIOR,2021,20502,204
6988,022433,ZEZINHO PORTUGAL,BARRETOS,GUAIRA,9º ANO EF,"2,9460","2,4303","2,69","1,0000","2,69",,2,INTERIOR,2021,20502,322
6989,022433,ZEZINHO PORTUGAL,BARRETOS,GUAIRA,3º ANO EM,"1,9283","1,4043","1,67","1,0000","1,67",,3,INTERIOR,2021,20502,322
6990,022214,BENEDITO PEREIRA CARDOSO PROFESSOR,BARRETOS,BARRETOS,9º ANO EF,"3,8740","3,3330","3,60","1,0000","3,60",,2,INTERIOR,2021,20502,204
6991,022214,BENEDITO PEREIRA CARDOSO PROFESSOR,BARRETOS,BARRETOS,3º ANO EM,"2,8633","1,2677","2,07","1,0000","2,07",,3,INTERIOR,2021,20502,204
6992,048012,DARCY SILVEIRA VAZ PROFESSOR,BARRETOS,COLINA,3º ANO EM,"1,5467","1,1340","1,34","1,0000","1,34",,3,INTERIOR,2021,20502,268
6993,022445,AYMORE DO BRASIL PROFESSOR,BARRETOS,BARRETOS,9º ANO EF,"4,3393","3,3963","3,87","1,0000","3,87",,2,INTERIOR,2021,20502,204
6994,022469,ANTONIO OLYMPIO DOUTOR,BARRETOS,BARRETOS,9º ANO EF,"3,2860","2,6293","2,96","1,0000","2,96",,2,INTERIOR,2021,20502,204
6995,022469,ANTONIO OLYMPIO DOUTOR,BARRETOS,BARRETOS,3º ANO EM,"2,7457","1,7647","2,26","1,0000","2,26",,3,INTERIOR,2021,20502,204
6996,042778,ALZIRA DIAS DE TOLEDO PIZA PROFA,ARARAQUARA,AMERICO BRASILIENSE,9º ANO EF,"2,8953","1,5787","2,24","1,0000","2,24",,2,INTERIOR,2021,20501,166
6997,042778,ALZIRA DIAS DE TOLEDO PIZA PROFA,ARARAQUARA,AMERICO BRASILIENSE,3º ANO EM,"2,9033","1,1827","2,04","0,9947","2,03",,3,INTERIOR,2021,20501,166
6998,022354,MARIO VIEIRA MARCONDES,BARRETOS,BARRETOS,9º ANO EF,"3,3327","2,4993","2,92","1,0000","2,92",,2,INTERIOR,2021,20502,204
6999,022354,MARIO VIEIRA MARCONDES,BARRETOS,BARRETOS,3º ANO EM,"2,6233","1,1347","1,88","1,0000","1,88",,3,INTERIOR,2021,20502,204
7000,579889,MARIA HELENA SCANNAVINO,BARRETOS,BARRETOS,3º ANO EM,"2,7880","1,5760","2,18","1,0000","2,18",,3,INTERIOR,2021,20502,204
7001,566032,ASSENTAMENTO ZUMBI DOS PALMARES,AVARE,IARAS,3º ANO EM,"2,2223","0,5557","1,39","1,0000","1,39",,3,INTERIOR,2021,20302,727
7002,907741,LACY BONILHA DE SOUZA PROFESSORA,BARRETOS,BARRETOS,9º ANO EF,"2,7280","2,4240","2,58","1,0000","2,58",,2,INTERIOR,2021,20502,204
7003,907741,LACY BONILHA DE SOUZA PROFESSORA,BARRETOS,BARRETOS,3º ANO EM,"2,8573","2,3810","2,62","1,0000","2,62",,3,INTERIOR,2021,20502,204
7004,022421,DALVA LELLIS GARCIA PRADO PROFA,BARRETOS,GUAIRA,9º ANO EF,"1,8097","1,6183","1,71","1,0000","1,71",,2,INTERIOR,2021,20502,322
7005,022421,DALVA LELLIS GARCIA PRADO PROFA,BARRETOS,GUAIRA,3º ANO EM,"2,9173","1,3890","2,15","1,0000","2,15",,3,INTERIOR,2021,20502,322
7006,022287,ALEXANDRE DE AVILA BORGES,BARRETOS,JABORANDI,3º ANO EM,"2,0740","0,9637","1,52","0,9937","1,51",,3,INTERIOR,2021,20502,390
7007,028095,JOSE ANTONIO SANTANA,BARRETOS,GUARACI,3º ANO EM,"1,8590","1,2093","1,53","1,0000","1,53",,3,INTERIOR,2021,20502,327
7008,028125,ELOI LOPES FERRAZ DOUTOR,BARRETOS,OLIMPIA,9º ANO EF,"3,8597","3,5087","3,68","1,0000","3,68",,2,INTERIOR,2021,20502,487
7009,028125,ELOI LOPES FERRAZ DOUTOR,BARRETOS,OLIMPIA,3º ANO EM,"1,3887","0,5557","0,97","1,0000","0,97",,3,INTERIOR,2021,20502,487
7010,049712,DALVA VIEIRA ITAVO PROFESSORA,BARRETOS,OLIMPIA,9º ANO EF,"4,7310","4,1397","4,44","1,0000","4,44",,2,INTERIOR,2021,20502,487
7011,049712,DALVA VIEIRA ITAVO PROFESSORA,BARRETOS,OLIMPIA,3º ANO EM,"4,9383","3,9503","4,44","1,0000","4,44",,3,INTERIOR,2021,20502,487
7012,028071,ANTONIO AUGUSTO REIS NEVES DOUTOR,BARRETOS,OLIMPIA,9º ANO EF,"3,1510","2,3023","2,73","1,0000","2,73",,2,INTERIOR,2021,20502,487
7013,028071,ANTONIO AUGUSTO REIS NEVES DOUTOR,BARRETOS,OLIMPIA,3º ANO EM,"1,9607","1,2743","1,62","1,0000","1,62",,3,INTERIOR,2021,20502,487
7014,028034,ANITA COSTA DONA,BARRETOS,OLIMPIA,9º ANO EF,"4,1073","3,1553","3,63","1,0000","3,63",,2,INTERIOR,2021,20502,487
7015,028034,ANITA COSTA DONA,BARRETOS,OLIMPIA,3º ANO EM,"3,3327","2,0737","2,70","1,0000","2,70",,3,INTERIOR,2021,20502,487
7016,919664,ALZIRA TONELLI ZACCARELLI PROFESSORA,BARRETOS,OLIMPIA,9º ANO EF,"3,1187","2,6883","2,90","1,0000","2,90",,2,INTERIOR,2021,20502,487
7017,014679,MATILDE VIEIRA,AVARE,AVARE,9º ANO EF,"3,9500","2,8630","3,41","1,0000","3,41",,2,INTERIOR,2021,20302,194
7018,014679,MATILDE VIEIRA,AVARE,AVARE,3º ANO EM,"3,1513","1,6363","2,39","0,9780","2,34",,3,INTERIOR,2021,20302,194
7019,014552,AVELINO APARECIDO RIBEIRO DOUTOR,AVARE,IARAS,3º ANO EM,"1,9690","1,8183","1,89","1,0000","1,89",,3,INTERIOR,2021,20302,727
7020,038908,MARIA IZABEL CRUZ PIMENTEL DONA,AVARE,AVARE,9º ANO EF,"2,5390","1,8260","2,18","0,9912","2,16",,2,INTERIOR,2021,20302,194
7021,038908,MARIA IZABEL CRUZ PIMENTEL DONA,AVARE,AVARE,3º ANO EM,"2,8070","2,0177","2,41","0,9697","2,34",,3,INTERIOR,2021,20302,194
7022,028061,MARIA UBALDINA DE BARROS FURQUIM PROFESSORA,BARRETOS,OLIMPIA,9º ANO EF,"3,5317","2,6990","3,12","1,0000","3,12",,2,INTERIOR,2021,20502,487
7023,028061,MARIA UBALDINA DE BARROS FURQUIM PROFESSORA,BARRETOS,OLIMPIA,3º ANO EM,"2,7697","1,3973","2,08","1,0000","2,08",,3,INTERIOR,2021,20502,487
7024,028022,NARCISO BERTOLINO CAPITAO,BARRETOS,OLIMPIA,9º ANO EF,"5,8080","4,8987","5,35","1,0000","5,35",,2,INTERIOR,2021,20502,487
7025,028113,FRANCISCO BERNARDES FERREIRA COMENDADOR,BARRETOS,OLIMPIA,9º ANO EF,"3,3333","2,8737","3,10","1,0000","3,10",,2,INTERIOR,2021,20502,487
7026,028113,FRANCISCO BERNARDES FERREIRA COMENDADOR,BARRETOS,OLIMPIA,3º ANO EM,"1,9443","1,6673","1,81","1,0000","1,81",,3,INTERIOR,2021,20502,487
7027,905185,COTA LEONEL DONA,AVARE,AVARE,9º ANO EF,"4,1090","3,6437","3,88","0,9847","3,82",,2,INTERIOR,2021,20302,194
7028,905185,COTA LEONEL DONA,AVARE,AVARE,3º ANO EM,"2,6313","1,4037","2,02","0,9702","1,96",,3,INTERIOR,2021,20302,194
7029,918489,CELSO FERREIRA DA SILVA PROFESSOR,AVARE,AVARE,9º ANO EF,"3,5257","3,0123","3,27","1,0000","3,27",,2,INTERIOR,2021,20302,194
7030,014631,BENE ANDRADE DONA,AVARE,AVARE,9º ANO EF,"4,0123","3,0390","3,53","0,9850","3,48",,2,INTERIOR,2021,20302,194
7031,191516,PROFESSORA MARIANA APARECIDA TODESCATO,AVARE,CERQUEIRA CESAR,9º ANO EF,"3,3337","2,5217","2,93","1,0000","2,93",,2,INTERIOR,2021,20302,263
7032,191516,PROFESSORA MARIANA APARECIDA TODESCATO,AVARE,CERQUEIRA CESAR,3º ANO EM,"1,0853","0,5427","0,81","0,9944","0,81",,3,INTERIOR,2021,20302,263
7033,014527,JOSE LEITE PINHEIRO PROFESSOR,AVARE,CERQUEIRA CESAR,9º ANO EF,"2,9790","2,3400","2,66","1,0000","2,66",,2,INTERIOR,2021,20302,263
7034,014527,JOSE LEITE PINHEIRO PROFESSOR,AVARE,CERQUEIRA CESAR,3º ANO EM,"2,1160","1,0263","1,57","1,0000","1,57",,3,INTERIOR,2021,20302,263
7035,907704,ALBERTO ALVES ROLLO DR,ARARAQUARA,AMERICO BRASILIENSE,9º ANO EF,"3,4007","2,2447","2,82","1,0000","2,82",,2,INTERIOR,2021,20501,166
7036,907704,ALBERTO ALVES ROLLO DR,ARARAQUARA,AMERICO BRASILIENSE,3º ANO EM,"3,3627","1,3150","2,34","1,0000","2,34",,3,INTERIOR,2021,20501,166
7037,014588,JOAO TEIXEIRA DE ARAUJO PROFESSOR,AVARE,AVARE,9º ANO EF,"3,7680","2,9347","3,35","0,9804","3,28",,2,INTERIOR,2021,20302,194
7038,014588,JOAO TEIXEIRA DE ARAUJO PROFESSOR,AVARE,AVARE,3º ANO EM,"2,4760","1,4287","1,95","0,9780","1,91",,3,INTERIOR,2021,20302,194
7039,014497,JOAO CRUZ CORONEL,AVARE,AVARE,9º ANO EF,"3,7177","3,0773","3,40","0,9854","3,35",,2,INTERIOR,2021,20302,194
7040,014497,JOAO CRUZ CORONEL,AVARE,AVARE,3º ANO EM,"2,0903","0,9323","1,51","0,9771","1,48",,3,INTERIOR,2021,20302,194
7041,922973,SERGIO PEDRO SPERANZA PROF,ARARAQUARA,ARARAQUARA,5º ANO EF,"4,4450","3,7960","4,12","1,0000","4,12",,1,INTERIOR,2021,20501,181
7042,922973,SERGIO PEDRO SPERANZA PROF,ARARAQUARA,ARARAQUARA,9º ANO EF,"2,6483","1,4613","2,05","1,0000","2,05",,2,INTERIOR,2021,20501,181
7043,922973,SERGIO PEDRO SPERANZA PROF,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,0510","0,8547","1,45","1,0000","1,45",,3,INTERIOR,2021,20501,181
7044,022068,PEDRO JOSE NETO,ARARAQUARA,ARARAQUARA,3º ANO EM,"4,4707","2,9410","3,71","1,0000","3,71",,3,INTERIOR,2021,20501,181
7045,462536,OACYR ANTONIO ELLERO PROFESSOR,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,4083","3,4413","3,92","1,0000","3,92",,2,INTERIOR,2021,20501,181
7046,462536,OACYR ANTONIO ELLERO PROFESSOR,ARARAQUARA,ARARAQUARA,3º ANO EM,"4,0280","2,6390","3,33","1,0000","3,33",,3,INTERIOR,2021,20501,181
7047,021933,NARCISO DA SILVA CESAR,ARARAQUARA,ARARAQUARA,5º ANO EF,"6,2570","5,4973","5,88","1,0000","5,88",,1,INTERIOR,2021,20501,181
7048,435697,MARIA ISABEL RODRIGUES ORSO PROFA,ARARAQUARA,ARARAQUARA,9º ANO EF,"2,4883","1,6897","2,09","1,0000","2,09",,2,INTERIOR,2021,20501,181
7049,435697,MARIA ISABEL RODRIGUES ORSO PROFA,ARARAQUARA,ARARAQUARA,3º ANO EM,"1,4073","0,5927","1,00","1,0000","1,00",,3,INTERIOR,2021,20501,181
7050,047405,LYSANIAS DE OLIVEIRA CAMPOS PROF,ARARAQUARA,ARARAQUARA,9º ANO EF,"3,4337","2,7773","3,11","1,0000","3,11",,2,INTERIOR,2021,20501,181
7051,047405,LYSANIAS DE OLIVEIRA CAMPOS PROF,ARARAQUARA,ARARAQUARA,3º ANO EM,"3,5640","1,9540","2,76","1,0000","2,76",,3,INTERIOR,2021,20501,181
7052,043540,LUISA ROLFSEN PETRILLI PROFA,ARARAQUARA,ARARAQUARA,5º ANO EF,"4,7357","4,1433","4,44","1,0000","4,44",,1,INTERIOR,2021,20501,181
7053,022123,LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,5540","3,6620","4,11","1,0000","4,11",,2,INTERIOR,2021,20501,181
7054,022123,LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA,ARARAQUARA,ARARAQUARA,3º ANO EM,"4,4437","1,9840","3,21","1,0000","3,21",,3,INTERIOR,2021,20501,181
7055,022147,LEA DE FREITAS MONTEIRO PROFA,ARARAQUARA,ARARAQUARA,9º ANO EF,"3,1060","2,1213","2,61","1,0000","2,61",,2,INTERIOR,2021,20501,181
7056,022147,LEA DE FREITAS MONTEIRO PROFA,ARARAQUARA,ARARAQUARA,3º ANO EM,"3,0960","1,0713","2,08","1,0000","2,08",,3,INTERIOR,2021,20501,181
7057,462330,JOAQUIM PINTO MACHADO JUNIOR PROFESSOR MACHADINHO,ARARAQUARA,ARARAQUARA,3º ANO EM,"4,0440","2,7107","3,38","1,0000","3,38",,3,INTERIOR,2021,20501,181
7058,021945,JOAO PIRES DE CAMARGO DR,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,0553","2,9443","3,50","1,0000","3,50",,2,INTERIOR,2021,20501,181
7059,021945,JOAO PIRES DE CAMARGO DR,ARARAQUARA,ARARAQUARA,3º ANO EM,"3,8597","1,6373","2,75","1,0000","2,75",,3,INTERIOR,2021,20501,181
7060,022073,JOAO MANOEL DO AMARAL,ARARAQUARA,ARARAQUARA,9º ANO EF,"5,8597","5,4303","5,65","1,0000","5,65",,2,INTERIOR,2021,20501,181
7061,479342,URIAS BRAGA COSTA PROFESSOR,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,7260","3,8303","4,28","1,0000","4,28",,2,INTERIOR,2021,20501,181
7062,022160,JOAO BATISTA DE OLIVEIRA,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,2423","3,0303","3,64","1,0000","3,64",,2,INTERIOR,2021,20501,181
7063,022160,JOAO BATISTA DE OLIVEIRA,ARARAQUARA,ARARAQUARA,3º ANO EM,"4,4437","2,5403","3,49","1,0000","3,49",,3,INTERIOR,2021,20501,181
7064,004714,VEREADOR CARLOS ROBERTO MARQUES,ARARAQUARA,ARARAQUARA,9º ANO EF,"3,6370","3,1313","3,38","1,0000","3,38",,2,INTERIOR,2021,20501,181
7065,004714,VEREADOR CARLOS ROBERTO MARQUES,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,4443","1,8890","2,17","1,0000","2,17",,3,INTERIOR,2021,20501,181
7066,045226,EMILIO IMMOOS PADRE,AVARE,AVARE,9º ANO EF,"2,4557","2,0173","2,24","0,9806","2,20",,2,INTERIOR,2021,20302,194
7067,907728,JANDYRA NERY GATTI PROFA,ARARAQUARA,ARARAQUARA,5º ANO EF,"6,6217","5,0003","5,81","1,0000","5,81",,1,INTERIOR,2021,20501,181
7068,022081,FRANCISCO PEDRO MONTEIRO DA SILVA,ARARAQUARA,ARARAQUARA,5º ANO EF,"5,7017","4,8690","5,29","1,0000","5,29",,1,INTERIOR,2021,20501,181
7069,021969,FLORESTANO LIBUTTI,ARARAQUARA,ARARAQUARA,5º ANO EF,"5,5780","3,8290","4,70","1,0000","4,70",,1,INTERIOR,2021,20501,181
7070,046085,ERGILIA MICELLI PROFA,ARARAQUARA,ARARAQUARA,9º ANO EF,"2,4383","1,3813","1,91","1,0000","1,91",,2,INTERIOR,2021,20501,181
7071,046085,ERGILIA MICELLI PROFA,ARARAQUARA,ARARAQUARA,3º ANO EM,"1,6660","0,6943","1,18","1,0000","1,18",,3,INTERIOR,2021,20501,181
7072,021994,DORIVAL ALVES,ARARAQUARA,ARARAQUARA,9º ANO EF,"3,3333","2,5927","2,96","1,0000","2,96",,2,INTERIOR,2021,20501,181
7073,021994,DORIVAL ALVES,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,6017","1,3813","1,99","1,0000","1,99",,3,INTERIOR,2021,20501,181
7074,022238,ENOCH GARCIA LEAL,BARRETOS,GUAIRA,9º ANO EF,"2,5430","2,2470","2,40","1,0000","2,40",,2,INTERIOR,2021,20502,322
7075,022238,ENOCH GARCIA LEAL,BARRETOS,GUAIRA,3º ANO EM,"3,3840","1,7670","2,58","1,0000","2,58",,3,INTERIOR,2021,20502,322
7076,021957,AUGUSTO DA SILVA CESAR PROF,ARARAQUARA,ARARAQUARA,9º ANO EF,"3,3333","2,4567","2,90","0,9946","2,88",,2,INTERIOR,2021,20501,181
7077,021957,AUGUSTO DA SILVA CESAR PROF,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,6120","1,4417","2,03","0,9226","1,87",,3,INTERIOR,2021,20501,181
7078,022159,ANTONIO LOURENCO CORREA,ARARAQUARA,ARARAQUARA,5º ANO EF,"5,9213","4,7873","5,35","1,0000","5,35",,1,INTERIOR,2021,20501,181
7079,022020,ANTONIO JOAQUIM DE CARVALHO,ARARAQUARA,ARARAQUARA,5º ANO EF,"6,9017","6,3527","6,63","1,0000","6,63",,1,INTERIOR,2021,20501,181
7080,914484,ERUCE PAULUCCI PROFESSOR,AVARE,AVARE,9º ANO EF,"2,8730","2,6440","2,76","0,9607","2,65",,2,INTERIOR,2021,20302,194
7081,038982,ANTONIO DOS SANTOS PROF,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,3480","2,5727","3,46","1,0000","3,46",,2,INTERIOR,2021,20501,181
7082,038982,ANTONIO DOS SANTOS PROF,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,1047","1,2287","1,67","1,0000","1,67",,3,INTERIOR,2021,20501,181
7083,903334,ANTONIO DE OLIVEIRA BUENO FILHO,ARARAQUARA,ARARAQUARA,5º ANO EF,"4,9713","4,5483","4,76","1,0000","4,76",,1,INTERIOR,2021,20501,181
7084,914265,ANGELINA LIA ROLFSEN PROFA,ARARAQUARA,ARARAQUARA,9º ANO EF,"2,9760","2,0833","2,53","1,0000","2,53",,2,INTERIOR,2021,20501,181
7085,914265,ANGELINA LIA ROLFSEN PROFA,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,0370","0,7407","1,39","1,0000","1,39",,3,INTERIOR,2021,20501,181
7086,021854,BENTO DE ABREU,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,0600","3,4613","3,76","1,0000","3,76",,2,INTERIOR,2021,20501,181
7087,021854,BENTO DE ABREU,ARARAQUARA,ARARAQUARA,3º ANO EM,"2,7123","1,4340","2,07","1,0000","2,07",,3,INTERIOR,2021,20501,181
7088,004092,PROFA MIRYAN LEOPOLDINA CARAMURU DE CASTRO MONTEIRO,ARARAQUARA,ARARAQUARA,9º ANO EF,"2,6083","2,4640","2,54","1,0000","2,54",,2,INTERIOR,2021,20501,181
7089,004092,PROFA MIRYAN LEOPOLDINA CARAMURU DE CASTRO MONTEIRO,ARARAQUARA,ARARAQUARA,3º ANO EM,"3,5183","1,4813","2,50","0,9855","2,46",,3,INTERIOR,2021,20501,181
7090,021891,GERALDO HONORATO AZZI SACHS PROF,ARARAQUARA,ARARAQUARA,5º ANO EF,"6,5150","5,9087","6,21","1,0000","6,21",,1,INTERIOR,2021,20501,181
7091,903358,LEONARDO BARBIERI DEPUTADO,ARARAQUARA,ARARAQUARA,5º ANO EF,"5,2217","4,3890","4,81","1,0000","4,81",,1,INTERIOR,2021,20501,181
7092,903358,LEONARDO BARBIERI DEPUTADO,ARARAQUARA,ARARAQUARA,9º ANO EF,"4,4850","3,4550","3,97","0,9964","3,96",,2,INTERIOR,2021,20501,181
7093,009465,YOLANDA ASCENCIO PROFESSORA,SAO BERNARDO DO CAMPO,SAO CAETANO DO SUL,9º ANO EF,"4,8197","4,6390","4,73","0,9949","4,71","4,84",2,CAPITAL E GRANDE SÃO PAULO,2019,10606,636
7094,009465,YOLANDA ASCENCIO PROFESSORA,SAO BERNARDO DO CAMPO,SAO CAETANO DO SUL,3º ANO EM,"4,3660","2,9500","3,66","0,9585","3,51","3,65",3,CAPITAL E GRANDE SÃO PAULO,2019,10606,636
7095,008230,ANTONIO DE CAMPOS GONCALVES PROFESSOR,SANTO ANDRE,SANTO ANDRE,5º ANO EF,"6,4410","5,6500","6,05","1,0000","6,05","6,53",1,CAPITAL E GRANDE SÃO PAULO,2019,10603,626
7096,008473,WANDA BENTO GONCALVES PROFESSORA,SANTO ANDRE,SANTO ANDRE,5º ANO EF,"6,4583","5,2073","5,83","1,0000","5,83","6,09",1,CAPITAL E GRANDE SÃO PAULO,2019,10603,626
7097,008473,WANDA BENTO GONCALVES PROFESSORA,SANTO ANDRE,SANTO ANDRE,9º ANO EF,"3,7373","3,1603","3,45","0,9738","3,36","3,93",2,CAPITAL E GRANDE SÃO PAULO,2019,10603,626
7098,008473,WANDA BENTO GONCALVES PROFESSORA,SANTO ANDRE,SANTO ANDRE,3º ANO EM,"3,7617","1,7307","2,75","0,9735","2,68","2,91",3,CAPITAL E GRANDE SÃO PAULO,2019,10603,626
7099,906670,YVONE FRUTUOSO PRODOSSIMO PROFESSORA,SAO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,9º ANO EF,"4,2367","3,0187","3,63","0,9440","3,43","3,67",2,CAPITAL E GRANDE SÃO PAULO,2019,10606,635
7100,022263,ALMEIDA PINTO,BARRETOS,BARRETOS,9º ANO EF,"3,6273","3,1373","3,38","1,0000","3,38",,2,INTERIOR,2021,20502,204
7101,022263,ALMEIDA PINTO,BARRETOS,BARRETOS,3º ANO EM,"2,6827","1,5447","2,11","1,0000","2,11",,3,INTERIOR,2021,20502,204
7102,044261,ZORAIDE DE CAMPOS HELU PROFESSORA,NORTE 1,SAO PAULO,5º ANO EF,"4,1420","4,0410","4,09","0,9781","4,00","4,81",1,CAPITAL E GRANDE SÃO PAULO,2019,10101,100
7103,044261,ZORAIDE DE CAMPOS HELU PROFESSORA,NORTE 1,SAO PAULO,9º ANO EF,"2,8120","2,7077","2,76","0,8220","2,27","2,57",2,CAPITAL E GRANDE SÃO PAULO,2019,10101,100
7104,044261,ZORAIDE DE CAMPOS HELU PROFESSORA,NORTE 1,SAO PAULO,3º ANO EM,"2,9630","1,2747","2,12","0,6716","1,42","1,65",3,CAPITAL E GRANDE SÃO PAULO,2019,10101,100
7105,924192,ROSA MARIA DE SOUZA PROFESSORA,MOGI DAS CRUZES,SALESOPOLIS,9º ANO EF,"4,3937","4,0683","4,23","0,9889","4,18","4,36",2,CAPITAL E GRANDE SÃO PAULO,2019,10501,598
7106,043977,JOSE CARLOS PRESTES PROFESSOR,MOGI DAS CRUZES,BIRITIBA-MIRIM,3º ANO EM,"3,3960","2,4743","2,94","0,9134","2,69","2,89",3,CAPITAL E GRANDE SÃO PAULO,2019,10501,215
7107,007869,SHISUKO IOSHIDA NIWA PROFESSORA,MAUA,RIO GRANDE DA SERRA,5º ANO EF,"5,7500","5,1160","5,43","1,0000","5,43","5,61",1,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7108,007869,SHISUKO IOSHIDA NIWA PROFESSORA,MAUA,RIO GRANDE DA SERRA,9º ANO EF,"1,7780","2,0833","1,93","1,0000","1,93","4,69",2,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7109,037278,SEBASTIAO VAYEGO DE CARVALHO PROFESSOR,MAUA,RIO GRANDE DA SERRA,5º ANO EF,"6,4000","5,9263","6,16","1,0000","6,16","6,25",1,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7110,037278,SEBASTIAO VAYEGO DE CARVALHO PROFESSOR,MAUA,RIO GRANDE DA SERRA,9º ANO EF,"3,0773","2,6190","2,85","0,8988","2,56","2,85",2,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7111,037278,SEBASTIAO VAYEGO DE CARVALHO PROFESSOR,MAUA,RIO GRANDE DA SERRA,3º ANO EM,"2,3933","1,2500","1,82","0,8505","1,55","2,16",3,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7112,904491,IVETE VARGAS DEPUTADA,MAUA,RIO GRANDE DA SERRA,5º ANO EF,"4,7617","3,7260","4,24","0,9867","4,18","5,80",1,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7113,007857,GIUSEPPE PISONI PADRE,MAUA,RIO GRANDE DA SERRA,5º ANO EF,"6,4513","4,7480","5,60","0,9953","5,57","5,72",1,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7114,007857,GIUSEPPE PISONI PADRE,MAUA,RIO GRANDE DA SERRA,9º ANO EF,"3,0893","2,5583","2,82","0,9176","2,59","3,36",2,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7115,007857,GIUSEPPE PISONI PADRE,MAUA,RIO GRANDE DA SERRA,3º ANO EM,"4,5373","1,8017","3,17","0,9355","2,97","3,15",3,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7116,041981,FRANCISCO LOURENCO DE MELO PROFESSOR,MAUA,RIO GRANDE DA SERRA,5º ANO EF,"6,8887","4,6257","5,76","0,9925","5,72","6,02",1,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7117,041981,FRANCISCO LOURENCO DE MELO PROFESSOR,MAUA,RIO GRANDE DA SERRA,9º ANO EF,"4,9663","5,1333","5,05","0,9964","5,03","5,13",2,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7118,041981,FRANCISCO LOURENCO DE MELO PROFESSOR,MAUA,RIO GRANDE DA SERRA,3º ANO EM,"4,2460","3,2883","3,77","0,9945","3,75","3,87",3,CAPITAL E GRANDE SÃO PAULO,2019,10602,589
7119,910193,VERA LUCIA TORRES RODRIGUES AFFONSO PROFESSORA,ITAQUAQUECETUBA,POA,9º ANO EF,"3,8170","2,7603","3,29","0,9971","3,28","3,53",2,CAPITAL E GRANDE SÃO PAULO,2019,10503,546
7120,910193,VERA LUCIA TORRES RODRIGUES AFFONSO PROFESSORA,ITAQUAQUECETUBA,POA,3º ANO EM,"3,4327","2,0347","2,73","0,9860","2,69","3,05",3,CAPITAL E GRANDE SÃO PAULO,2019,10503,546
7121,007298,SIMON SWITZAR PADRE,ITAQUAQUECETUBA,POA,9º ANO EF,"5,2153","4,2953","4,76","0,9880","4,70","4,83",2,CAPITAL E GRANDE SÃO PAULO,2019,10503,546
7122,007298,SIMON SWITZAR PADRE,ITAQUAQUECETUBA,POA,3º ANO EM,"4,6453","2,6847","3,67","0,9712","3,56","3,70",3,CAPITAL E GRANDE SÃO PAULO,2019,10503,546
7123,007079,ZILDA BRACONI AMADOR PROFESSORA,ITAQUAQUECETUBA,ITAQUAQUECETUBA,9º ANO EF,"2,8233","2,1837","2,50","0,9536","2,38","2,68",2,CAPITAL E GRANDE SÃO PAULO,2019,10503,379
7124,007079,ZILDA BRACONI AMADOR PROFESSORA,ITAQUAQUECETUBA,ITAQUAQUECETUBA,3º ANO EM,"2,3577","1,1110","1,73","0,8986","1,55","1,79",3,CAPITAL E GRANDE SÃO PAULO,2019,10503,379
7125,446300,VILA URSULINA,ITAQUAQUECETUBA,ITAQUAQUECETUBA,9º ANO EF,"3,9500","2,7330","3,34","0,9461","3,16","3,42",2,CAPITAL E GRANDE SÃO PAULO,2019,10503,379
7126,923722,VILA ERCILIA ALGARVE,ITAQUAQUECETUBA,ITAQUAQUECETUBA,9º ANO EF,"3,7533","3,0143","3,38","0,9416","3,18","3,44",2,CAPITAL E GRANDE SÃO PAULO,2019,10503,379
